,0
8810,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1N1CCOCC1
8811,CCCCCCCCCCCCCC[C@]1(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)CO1
8812,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)cc(OC)c1OC
8813,CCCOC(=O)C1C2C(=O)CC(c3ccccc32)C1C(=O)OCC[Si](C)(C)C
8814,CCCc1nc(CC)c(C(=O)N(C)C)n1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)cc1
8815,CCCc1nc2c(n1Cc1ccc(-c3ccccc3S(=O)(=O)Nc3onc(C)c3C)c(C)c1)C(=O)CCCC2
8816,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O
8817,COc1ccc(Cl)cc1C(=O)NCCc1ccc(OC)c(S(=O)(=O)NC(=O)N(C)C)c1
8818,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2C(=O)OC[C@@H]2C)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C3CCCC3)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8819,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2C(=O)O[C@H](C)[C@@H]2C)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8820,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2C(=O)OCC2(C)C)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8821,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1-c1cccnc1
8822,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1[S+](C)[O-]
8823,CC(C)[C@@H](N)CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2
8824,C[Si](C)(C)CCOC(=O)C1C2CC(=O)C(c3cc(O)ccc32)C1C(=O)OCCN1CCOCC1
8825,C=CCNC(=O)C1C2C(=O)CC(c3ccc(O)cc32)C1C(=O)OCC[Si](C)(C)C
8826,CCCc1nc(CC)c(C(N)=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)cc1
8827,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)c(C)c(C)c1OC
8828,CCCOC(=O)C1C2C(=O)CC(c3ccc(O)cc32)C1C(=O)OCCC(C)(C)C
8829,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)C2CCOC2)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8830,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2CCOC2)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8831,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2CCOC2=O)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8832,CCN1CCCC1CNC(=O)c1ccc(-n2ccnc2)cc1.Cc1ccc(S(=O)(=O)O)cc1
8833,CS(=O)(=O)O.O=C(c1ccc(-n2ccnc2)cc1)N1CCN(Cc2ccccc2)CC1
8834,C=CCOC(=O)NC1C2C(=O)CC(c3ccc(O)cc32)C1C(=O)OCC[Si](C)(C)C
8835,C=CCNC(=O)NC1C2C(=O)CC(c3ccc(O)cc32)C1C(=O)OCC[Si](C)(C)C
8836,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2CCCC2)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8837,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)C2CCCC2)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8838,CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8839,CNC(=O)NS(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC
8840,CC(C)Oc1ccccc1N1CCN(CCOC(=O)CN2CCCCC2=O)CC1
8841,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2CCNC2=O)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8842,CC(Cl)CN(C)CC(C)Cl
8843,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1SC
8844,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1I
8845,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(OS(=O)(=O)C(F)(F)F)cc1
8846,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(C(F)(F)F)cc1
8847,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(Br)cc1
8848,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2C(=O)OC[C@@H]2C)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C3CCCC3)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)c(Cl)c3)C(=O)O[C@]12C
8849,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O
8850,O=C(CN1CCCCC1=O)NCCN1CCN(c2ccc(F)cc2OCC(F)(F)F)CC1
8851,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1-c1ccccn1
8852,CCCc1nc(Cl)c(C(N)=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)cc1
8853,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)F)ccc2O1
8854,CCCc1nc2c(n1Cc1ccc(-c3ccccc3S(=O)(=O)Nc3onc(C)c3C)cc1)C(=O)CCCC2
8855,O=S(=O)(c1ccc(Cl)cc1)C(Cc1ccccc1)S(=O)(=O)C(F)(F)F
8856,CCC(S(=O)(=O)c1ccc(Cl)cc1)S(=O)(=O)C(F)(F)F
8857,CSC(S(=O)(=O)c1ccc(Cl)cc1)S(=O)(=O)C(F)(F)F
8858,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1-c1ccco1
8859,CC[N+](C)(CC)Cc1ccccc1[N+](=O)[O-].[Cl-]
8860,CN(CCBr)CCBr
8861,O=C1CCCCN1
8862,CC(=O)N1CCCC1=O
8863,CCN1CCCC1=O
8864,CN1CCCC1=O
8865,CNC(=O)NS(=O)(=O)c1cc2c(cc1OC)OCCC2CNC(=O)c1cc(Cl)ccc1OC
8866,CCCc1nc(CC)c(C(=O)NC)n1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)cc1
8867,CN/C(S)=N/S(=O)(=O)c1cc2c(cc1OC)OCCC2CNC(=O)c1cc(Cl)ccc1OC
8868,CN1CCN(S(=O)(=O)c2ccc(-n3ccnc3)cc2)CC1
8869,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)OCc1ccccc1[N+](=O)[O-])C(C)C)C(=O)O
8870,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)OCc1ccccc1[N+](=O)[O-])NC(=O)[C@H](CCCCN)NC(=O)OCc1ccccc1[N+](=O)[O-])C(C)C)C(=O)O
8871,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(C)C)C(=O)O
8872,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OCCOC
8873,C=CCOc1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1S(=O)(=O)/N=C(\S)NC
8874,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1Br
8875,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1Cl
8876,O=C1CCCN1
8877,CS/C(=N\CCSCc1c[nH]c2ccccc12)NC#N
8878,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
8879,CCN(CC)CCNC(=O)c1ccc(-n2ccnc2C)cc1.CS(=O)(=O)O
8880,O=C(NCCN(Cc1ccccc1)Cc1ccccc1)c1ccc(-n2ccnc2)cc1
8881,COc1ccc(Cl)cc1C(=O)NCCc1ccc(OC)c(S(=O)(=O)NC(=O)NC2CCCCC2)c1
8882,CNC(=O)NS(=O)(=O)c1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1
8883,CCNS(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2
8884,CC1(C)Oc2ccc(S(=O)(=O)c3ccccc3)cc2[C@@H](N2CCCC2=O)[C@@H]1O
8885,CCCc1nc2c(n1Cc1ccc(-c3ccccc3S(=O)(=O)Nc3onc(C)c3C)c(CN3CCC(C)(C)C3=O)c1)C(=O)CCCC2
8886,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2C(=O)OC[C@@H]2C)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8887,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2CCN(C)C2=O)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8888,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2CCOC2C)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8889,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2CCOCC2)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8890,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2C(=O)OC[C@H]2C)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C
8891,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2C(=O)OC[C@@H]2C)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)CC3CC3)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(F)c(Cl)c3)C(=O)O[C@]12C
8892,CCCOC(=O)C1C2C(=O)CC(c3ccc(OCC(=O)O)cc32)C1C(=O)OCC[Si](C)(C)C
8893,O=C(c1ccc(-n2ccnc2)cc1)N1CCNCC1
8894,CC(C)Oc1ccccc1N1CCN(CCNC(=O)CN2CCCCCC2=O)CC1
8895,COc1ccccc1N1CCN(CCCNC(=O)CN2CCCCC2=O)CC1
8896,CC(C)Oc1ccccc1N1CCN(CCNC(=O)CN2CCCCC2=O)CC1
8897,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1-c1ccccc1
8898,CCCOC(=O)C1C2C(=O)CC(c3ccc(OCc4ccccn4)cc32)C1C(=O)OCC[Si](C)(C)C
8899,CN/C(S)=N/S(=O)(=O)c1cccc(CCNC(=O)c2cc(Cl)ccc2OC)c1
8900,CCCc1nc(Cl)c(C(=O)OC)n1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)cc1
8901,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)Nc3ccc(Br)cc3)ccc2O1
8902,O=S(=O)(c1ccc(OC(F)(F)F)cc1)C(CSc1ccc(F)cc1)S(=O)(=O)C(F)(F)F
8903,O=S(=O)(c1ccc(Cl)c(Cl)c1)C(Cc1ccc(C(F)(F)F)cc1)S(=O)(=O)C(F)(F)F
8904,C#Cc1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1S(=O)(=O)/N=C(\S)NC
8905,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OCCOCCOC
8906,CCCOc1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1S(=O)(=O)/N=C(\S)NC
8907,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC(C)C
8908,CCN(CC)CCN(C(=O)c1ccc(-n2ccnc2)cc1)c1cccc2ccccc12
8909,CCN(CC)CCN(Cc1ccccc1)C(=O)c1ccc(-n2ccnc2)cc1
8910,CCCc1nc2c(n1Cc1ccc(-c3ccccc3S(=O)(=O)Nc3onc(C)c3C)c(F)c1)C(=O)CCCC2
8911,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2O1
8912,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)c(OC)c(C)c1OC
8913,CNC(=O)NS(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)c(OC)cc1OC
8914,C[Si](C)(C)CCOC(=O)C1C2CC(=O)C(c3cc(O)ccc32)C1NC(=O)NCc1cccnc1
8915,O=C(NC1CCNCC1)c1ccc(-n2ccnc2)cc1
8916,CCCc1nc(Cl)c(C(C)=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)cc1
8917,CN1CCC23c4c5ccc(O)c4O[C@H]2C=C[C@H](N(CCCl)CCCl)[C@H]3C1C5
8918,CCOC(=O)C1CCC(=O)N1CC(=O)NCCN1CCN(c2ccccc2OC(C)C)CC1
8919,CCCOC(=O)C1C2C(=O)CC(c3ccc(OCCc4ccccn4)cc32)C1C(=O)OCC[Si](C)(C)C
8920,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1F
8921,CN(C)CCc1cnc[nH]1
8922,CCN1CCN(C(CN2CCN(CC(C)C(=O)c3ccccc3)CC2)c2ccc(F)cc2)CC1
8923,O=C(CCCc1ccccc1)NCCc1c[nH]cn1
8924,O=C(CCc1ccccc1)NCCc1c[nH]cn1
8925,O=C(CCC(c1ccccc1)c1ccccc1)NCCc1c[nH]cn1
8926,Cc1cc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)on1
8927,CC(C)(C)c1cc(-c2nnc(N)o2)cc(C(C)(C)C)c1O
8928,CCCCCCCCCCCCCC[C@@]1(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)CO1
8929,C[C@H](N)Cc1c[nH]cn1
8930,C/N=C(\S)NCCSCc1c[nH]c2ccccc12
8931,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(Cl)c(Cl)c1
8932,COc1ccc(S(=O)(=O)CS(=O)(=O)C(F)(F)F)cc1
8933,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
8934,Cc1nc[nH]c1CSCCN/C(N)=N/C(C)Cc1c[nH]cn1
8935,CCOc1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1S(=O)(=O)/N=C(\S)NC
8936,CCOP(=O)(OCC)C(CCC(=O)c1ccccn1)P(=O)(OCC)OCC
8937,C/N=C(\NC#N)NCCSCc1cc2ccccc2[nH]1
8938,S=C(NCCSCc1cc2ccccc2[nH]1)Nc1ccccc1
8939,CCOP(=O)(OCC)C(CCC(=O)c1cccc(Cl)c1)P(=O)(OCC)OCC
8940,CCOP(=O)(OCC)C(CC(=O)c1ccccc1)P(=O)(OCC)OCC
8941,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)NCCO)ccc2O1
8942,CNS(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2
8943,CCOP(=O)(OCC)C(CCC(=O)c1cccc(I)c1)P(=O)(OCC)OCC
8944,CCOP(=O)(OCC)C(CCC(=O)c1cccc(NS(C)(=O)=O)c1)P(=O)(OCC)OCC
8945,CC(CN1CCN(CC(c2ccc(F)cc2)N2CCN(c3ccccc3)CC2)CC1)C(=O)c1ccccc1
8946,COc1ccc(Cl)cc1C(=O)NCCc1ccc(OC)c(S(=O)(=O)/N=C(/N)S)c1
8947,CNC(=S)NS(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC
8948,S=C(NCCSCc1c[nH]c2ccccc12)Nc1ccccc1
8949,CCOP(=O)(OCC)C(CCC(=O)c1ccc(NC(C)=O)cc1)P(=O)(OCC)OCC
8950,C[C@@H](N)Cc1c[nH]cn1.S=C(NC1CCCCC1)N1CCC(c2c[nH]cn2)CC1
8951,CN(c1ccccc1)S(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2
8952,CN(C)S(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2
8953,CCN(CC)S(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2
8954,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)Nc3ccc(C#N)cc3)ccc2O1
8955,O=C(Cc1ccccc1)NCCc1c[nH]cn1
8956,C[C@@H](N)Cc1c[nH]cn1
8957,CNCCc1cnc[nH]1
8958,Cc1ncc(CCN)[nH]1
8959,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC(F)(F)F
8960,COc1cc(NC(C)CCCN)c2ncccc2c1
8961,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(OC(F)(F)F)cc1
8962,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccccc1
8963,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1
8964,CN1CCN(C(CN2CCN(CCC(=O)c3ccccc3)CC2)c2ccc(F)cc2)CC1
8965,CN1CCN(C(CN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)CC1
8966,COc1ccc(Cl)cc1C(=O)NCCc1ccc(OC)c(S(=O)(=O)/N=C(\S)NC2CCCCC2)c1
8967,CCOP(=O)(OCC)C(CCC(=O)c1cccc(Br)c1)P(=O)(OCC)OCC
8968,C/N=C(\NC#N)NCCSCc1c[nH]c2ccccc12
8969,FC(F)(F)Oc1ccc(SCSC(F)(F)F)cc1
8970,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1C
8971,CCCc1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1S(=O)(=O)/N=C(\S)NC
8972,CCCCCCCCCCCCCC[C@]1(C(=O)OC)CO1
8973,CC1(C)C=C(n2ccccc2=O)c2cc(S(N)(=O)=O)ccc2O1
8974,CCOP(=O)(OCC)C(CC(C(=O)c1ccccc1)c1ccccc1)P(=O)(OCC)OCC
8975,O=S(=O)(c1ccc(OC(F)(F)F)cc1)C(CSc1ccc(Cl)cc1)S(=O)(=O)C(F)(F)F
8976,CC1(C)C=C(n2ccccc2=O)c2cc(C#N)ccc2O1
8977,[2H]c1c([2H])c([2H])c(NS(=O)(=O)c2ccc3c(c2)C(n2ccccc2=O)=CC(C)(C)O3)c([2H])c1[2H]
8978,C/N=C(\S)NCCSCc1cc2ccccc2[nH]1
8979,CS/C(=N\CCSCc1cc2ccccc2[nH]1)NC#N
8980,CC(C)(C)c1ccc(S(=O)(=O)CS(=O)(=O)C(F)(F)F)cc1
8981,c1csc(-c2cn3c(n2)SCC3)c1
8982,Cc1cn2cc(-c3cccs3)nc2s1
8983,Cc1nc[nH]c1CCN
8984,CSc1nnc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
8985,CSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
8986,CCCCC[C@@H]1/C=C\C2C=CC(=O)[C@@H]2C/C=C\CCCC(=O)O1
8987,CCCCC[C@@H](/C=C/C1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O)OC(C)=O
8988,CC(CN1CCN(CC(c2ccc(Cl)cc2)N2CCN(C)CC2)CC1)C(=O)c1ccc(Cl)cc1
8989,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O
8990,COc1ccc(NS(=O)(=O)c2ccc3c(c2)C(n2ccccc2=O)=CC(C)(C)O3)cc1
8991,CCCCCCCCCCCCCCC1(C(=O)OC)CO1
8992,Cn1c(O)nnc1-c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
8993,CC(C)NS(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2
8994,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)NC3CCCC3)ccc2O1
8995,CCOC(=O)Nc1ccc(C(=O)CCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC)cc1
8996,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)N=[N+]=[N-])ccc2O1
8997,CC(S(=O)(=O)c1ccc(Cl)c(Cl)c1)S(=O)(=O)C(F)(F)F
8998,CC(C)(C)c1cc(-c2nnc(N)s2)cc(C(C)(C)C)c1O
8999,CC1(C)COP(=O)(C(CCC(=O)c2ccccc2)P2(=O)OCC(C)(C)CO2)OC1
9000,N#Cc1ccc(S(=O)(=O)CS(=O)(=O)C(F)(F)F)cc1
9001,CC(C)(C)Sc1ccc(S(=O)(=O)CS(=O)(=O)C(F)(F)F)cc1
9002,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(O)cc1
9003,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)Nc3ccc([N+](=O)[O-])cc3)ccc2O1
9004,Cc1csc2nc(-c3cccs3)cn12
9005,O=S(=O)(c1ccc(OC(F)(F)F)cc1)C(CSc1cccc(F)c1)S(=O)(=O)C(F)(F)F
9006,O=S(=O)(c1ccc(OC(F)(F)F)cc1)C(CSc1ccc(OC(F)(F)F)cc1)S(=O)(=O)C(F)(F)F
9007,CCOP(=O)(OCC)C(CCC(=O)c1ccco1)P(=O)(OCC)OCC
9008,c1csc(-c2cn3ccsc3n2)c1
9009,CCCCCCCCCCCCCCC1(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)CO1
9010,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(Cl)cc1Cl
9011,O=S(=O)(c1ccc(OC(F)(F)F)cc1)C(Cl)(Cl)S(=O)(=O)C(F)(F)F
9012,CC(CN1CCN(CC(c2ccccc2)N2CCN(C)CC2)CC1)C(=O)c1ccccc1
9013,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1
9014,CSCC/N=C(\NC#N)NCCCc1c[nH]cn1
9015,C/N=C(\S)NCCCCc1c[nH]cn1
9016,Cn1cnc(CCN)c1
9017,CN1CNC=C1CCN
9018,CC(C)(C)c1cc(-c2nnc(S)n2N)cc(C(C)(C)C)c1O
9019,C[Si](C)(C)CCOC(=O)C1C2CC(=O)C(c3cc(O)ccc32)C1C(=O)OCc1cccc(F)c1
9020,CC(CN1CCN(CC(c2ccc(F)cc2)N2CCN(C)CC2)CC1)C(=O)c1ccccc1
9021,CCCCCCCCCCCCCC[C@@]1(C(=O)OC)CO1
9022,CCCCCCCCCCCCCC[C@@]1(C(=O)O)CO1
9023,CCCCCCCCCCCCCCC1(C(=O)O)CO1
9024,Cc1nc[nH]c1CSCCNC(=N)N[C@H](C)Cc1c[nH]cn1
9025,O=C(CCCc1c[nH]cn1)NCCc1c[nH]cn1
9026,C=CCOC(=O)C1C2C(=O)CC(c3ccc(O)cc32)C1C(=O)OCC[Si](C)(C)C
9027,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(SC(F)(F)C(F)F)cc1
9028,CCCCCCCCCCCCCC[C@]1(C(=O)O)CO1
9029,CC(CN1CCN(CC(c2ccc(F)cc2)N2CCN(C3CCCCC3)CC2)CC1)C(=O)c1ccccc1
9030,CCOP(=O)(OCC)C(CCC(=O)c1cccc(F)c1)P(=O)(OCC)OCC
9031,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(Cl)cc1
9032,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1c(Cl)cccc1Cl
9033,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(F)cc1
